project_name,project_language,project_created_at,project_number_of_forks,project_number_of_commits,project_number_of_project_members,project_number_of_watchers,submitter_username,submitter_number_of_followers,submitter_is_project_member,id,accepted,time_opened,head_repo,head_commit,base_commit,number_of_commits,number_of_comments,modified,deleted,added,linted_and_modified,linted_and_added,linted_and_deleted,results_flawfinder_note_buffer-strlen,results_flawfinder_note_buffer-char,results_flawfinder_note_buffer-memcpy,results_flawfinder_note_input-fread,results_flawfinder_note_misc-fopen,results_flawfinder_error_race-chmod,results_flawfinder_note_buffer-strncpy,results_flawfinder_note_format-fprintf,results_flawfinder_error_buffer-wcscpy,results_flawfinder_note_buffer-wcslen,results_flawfinder_note_buffer-wchar_t,results_flawfinder_note_buffer-read,results_flawfinder_note_format-printf,results_flawfinder_error_format-printf,results_flawfinder_note_misc-open,results_flawfinder_error_format-snprintf,results_flawfinder_error_race-access,results_flawfinder_note_access-umask,results_flawfinder_note_tmpfile-mkstemp,results_flawfinder_error_format-vsnprintf,results_flawfinder_error_race-readlink,results_flawfinder_note_input-recv,results_flawfinder_error_tmpfile-mktemp,results_flawfinder_error_buffer-wcscat,results_flawfinder_warning_buffer-getenv,results_flawfinder_warning_misc-InitializeCriticalSection,results_flawfinder_note_buffer-mismatch,results_flawfinder_error_buffer-gets,results_flawfinder_note_format-snprintf,results_flawfinder_error_buffer-strcpy,results_flawfinder_note_buffer-sprintf,results_flawfinder_error_buffer-strcat,results_flawfinder_error_shell-system,results_flawfinder_note_buffer-sscanf,results_flawfinder_note_buffer-strcpy,results_flawfinder_warning_misc-LoadLibrary,results_flawfinder_error_buffer-sprintf,results_flawfinder_error_format-fprintf,results_flawfinder_warning_buffer-realpath,results_flawfinder_warning_random-srand,results_flawfinder_warning_tmpfile-GetTempFileName,results_flawfinder_note_integer-atol,results_flawfinder_note_buffer-MultiByteToWideChar,results_flawfinder_note_buffer-strcat,results_flawfinder_error_shell-execv,results_flawfinder_note_buffer-getchar,results_flawfinder_note_buffer-strncat,results_flawfinder_note_obsolete-usleep,results_flawfinder_error_format-vfprintf,results_flawfinder_note_buffer-equal,results_flawfinder_note_buffer-wcsncpy,results_flawfinder_error_buffer-scanf,results_flawfinder_error_buffer-lstrcpyW,results_flawfinder_error_buffer-lstrcpynW,results_flawfinder_error_buffer-strcpyW,results_flawfinder_note_tmpfile-tmpfile,results_flawfinder_error_format-wprintf,results_flawfinder_note_buffer-fgetc,results_flawfinder_error_buffer-lstrcpynA,results_flawfinder_note_integer-atoi,results_flawfinder_note_buffer-wcsncat,results_flawfinder_warning_tmpfile-tmpnam,results_flawfinder_note_format-vsprintf,results_flawfinder_error_buffer-vwscanf,results_flawfinder_error_buffer-lstrcpyA,results_flawfinder_error_format-fwprintf,results_flawfinder_error_format-_snprintf,results_flawfinder_error_buffer-vfwscanf,results_flawfinder_error_format-swprintf,results_flawfinder_note_integer-_wtoi,results_flawfinder_error_format-vswprintf,results_flawfinder_note_format-sprintf,results_flawfinder_error_buffer-lstrcatA,results_flawfinder_error_buffer-lstrcatW,results_flawfinder_error_buffer-fscanf,results_flawfinder_note_format-swprintf,results_flawfinder_note_buffer-wcscat,results_flawfinder_error_access-ImpersonateLoggedOnUser,results_flawfinder_warning_shell-CreateProcessAsUser,results_flawfinder_note_buffer-lstrcpyn,results_flawfinder_warning_misc-AddAccessAllowedAce,results_flawfinder_error_buffer-lstrcat,results_flawfinder_note_buffer-CopyMemory,results_flawfinder_warning_shell-CreateProcess,results_flawfinder_warning_misc-LoadLibraryEx,results_flawfinder_error_buffer-lstrcpy,results_flawfinder_error_buffer-swprintf,results_flawfinder_note_buffer-wcscpy,results_flawfinder_note_buffer-swprintf,results_flawfinder_error_format-sprintf,results_flawfinder_note_buffer-TCHAR,results_flawfinder_note_buffer-_tcscat,results_flawfinder_error_shell-WinExec,results_flawfinder_error_access-RpcImpersonateClient,results_flawfinder_error_buffer-_tcscat,results_flawfinder_error_buffer-StrCpyNA,results_flawfinder_warning_random-random,results_flawfinder_error_format-vsprintf,results_flawfinder_note_buffer-getc,results_flawfinder_note_buffer-_tcsncpy,results_flawfinder_error_shell-ShellExecute,results_flawfinder_note_format-wprintf,results_flawfinder_note_buffer-_tcslen,results_flawfinder_note_format-_sntprintf,results_flawfinder_error_buffer-StrCatA,results_flawfinder_error_buffer-StrCpyA,results_flawfinder_error_buffer-StrCatBuffW,results_flawfinder_note_format-fwprintf,results_flawfinder_error_crypto-crypt,results_flawfinder_error_shell-popen,results_flawfinder_note_format-_snprintf,results_flawfinder_error_buffer-sscanf,results_flawfinder_error_buffer-_tcscpy,results_flawfinder_error_buffer-StrCatChainW,results_flawfinder_error_access-ImpersonateSecurityContext,results_flawfinder_note_input-recvfrom,results_flawfinder_error_shell-execl,results_flawfinder_warning_buffer-getopt_long,results_flawfinder_note_format-syslog,results_flawfinder_warning_buffer-getopt,results_flawfinder_note_format-vprintf,results_flawfinder_error_format-vprintf,results_flawfinder_warning_random-srandom,results_flawfinder_note_format-vfprintf,results_flawfinder_warning_random-setstate,results_flawfinder_error_format-syslog,results_flawfinder_note_buffer-scanf,results_flawfinder_note_buffer-fscanf,results_flawfinder_error_race-chown,results_flawfinder_note_format-vsnprintf,results_flawfinder_error_buffer-vsscanf,results_flawfinder_error_shell-execlp,results_flawfinder_error_misc-SetSecurityDescriptorDacl,results_flawfinder_note_input-readv,results_flawfinder_warning_misc-chroot,results_flawfinder_error_buffer-vsprintf,results_flawfinder_error_buffer-MultiByteToWideChar
reactos/reactos,C/C++,1507010692.0,1330,,,10812,omoiti,,False,4068,False,43051.0,omoiti/reactos,2acb98b7c461732af69047e4976375bd23f944da,da4e15f93aa1337890907f06e87419d4cc70e918,,,87,3,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,omoiti,,False,4067,False,43160.0,omoiti/reactos,a131b0f85c2652c325ee708de23f210eb259f556,da4e15f93aa1337890907f06e87419d4cc70e918,,,87,3,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,binarymaster,,True,4066,True,11299.0,binarymaster/reactos,9635f45bd4b088bf075eac6b7b6870c964cd6a24,1b35626d54ea157dbeb07660dd2a8308e0facb16,,,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,HBelusca,,False,4065,True,2179891.0,HBelusca/reactos,712f469671a339b29ccd9b4e4cb61ae435098286,1200561fcc722564bb1790c0fc36cc3e361a9972,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,HBelusca,,False,4064,True,2181208.0,HBelusca/reactos,1200561fcc722564bb1790c0fc36cc3e361a9972,d2382e78efc190997aad22b82178fd7165690aaf,,,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,GeoB99,,True,4056,True,1490109.0,GeoB99/reactos,aaa20942087ccb42011bd62312921e1c0970346c,b39ae9f32b4f3691b24ccecfc4293b98b63d7a1d,,,8,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,HBelusca,,False,4053,True,173661.0,HBelusca/reactos,5891ab2bfd8bc3d91c4e9d8fc30d27393d9c60b1,6b7b0f0c7e7fdd14ff551c2198ecb3671458c0fc,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,katahiromz,,False,4048,True,398352.0,katahiromz/reactos-1,acf17c435333242c0e8cfd53bc312e8ff0cd99da,be8e5fc7b31d64732a0ffd37a27d580c68c76ac5,,,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,DarkFire01,,False,4045,True,408915.0,DarkFire01/reactos,40b440a72f454fedc10fa5bcceadf0717f0e97f3,396b49436ccbdb367530603ddc2683112ef4f62b,,,13,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,binarymaster,,True,4035,True,790784.0,binarymaster/reactos,6d09885ce4f92361194cfc5d27fde8bcaa23656c,6417b2323d7ef74dc4c7b8319d48e8932c50d588,,,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-2,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,learn-more,,True,4030,True,1480158.0,learn-more/reactos,e3402aca65925a898e92a604264600657e41ea21,06fc9c43ed9363628ee1eb43985f73690d0ab261,,,4,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,konradybcio,,False,4016,True,561592.0,konradybcio/reactos,374a1741914886be4d0e4c6fcffc69148febb906,30c7c161fcfbadaa4dda8c6ad479ef0c86b9577e,,,284,20,0,34,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,konradybcio,,False,4013,True,589743.0,konradybcio/reactos,2726feefb09c9d68df1293a85b8a7cc150435355,04cb13bc57f6fd81e881c6fbe9bb49fe636c76d1,,,284,20,0,33,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,konradybcio,,False,4012,True,1010286.0,konradybcio/reactos,3dae76f7d415840530270d8fe419d7cc9ba2249e,be8e5fc7b31d64732a0ffd37a27d580c68c76ac5,,,295,20,0,41,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,konradybcio,,False,4011,True,592318.0,konradybcio/reactos,051eb005350806a54c21087ef12f7bb97108ce62,264a128f03f97d10653cf74ac81bed9336fbddaa,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,Doug-Lyons,,False,4008,True,7131820.0,Doug-Lyons/reactos,b6dbbab3390236474efdd45c4842bcba1675f19f,6ef7b676154afb931d25c5d21071497907f38fa4,,,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,qarmin,,False,4006,True,6888.0,qarmin/reactos,782bf0e3dc980fe57da32ea225c403d185d4b61e,54d5ad753346429248b516eaf8fbf534d2fed113,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,qarmin,,False,4005,True,8178.0,qarmin/reactos,54d5ad753346429248b516eaf8fbf534d2fed113,7e3a7a0e84bb8cdff4ad32cbd1a26d026ae2db1f,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,binarymaster,,True,4001,True,66678.0,binarymaster/reactos,7e3a7a0e84bb8cdff4ad32cbd1a26d026ae2db1f,5da934e34dfc257b5fb37f172713ccd8d0269ad5,,,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,binarymaster,,True,4000,True,78256.0,binarymaster/reactos,e27acff64907a6fcabd11b80aa2dbf2d9cede258,e6fd41d07802715d99d623a4e62f22e71fedc65b,,,17,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,learn-more,,True,3994,True,860065.0,learn-more/reactos,143b2a50350b3c9608d65fbd2675f32e06c3babe,0ed04e36406fc24b3d08e795a89962c253226f1f,,,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,learn-more,,True,3985,True,259630.0,learn-more/reactos,9bdeaca56e8e01473d9858a1b7ea4bbdbbc836cf,22e58e68aa35a1ba49d280b12f99f7f03f5f8633,,,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,GeoB99,,True,3977,True,81296.0,GeoB99/reactos,9c1c88de3e0936544e36cf72c8eb3261e967b5eb,a415bd46b1066706c9888473e720ff63d90e7411,,,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,GeoB99,,True,3972,True,100309.0,GeoB99/reactos,19cdb521d2ffc4b9bcdbad81adc78e615b648263,0b4763f1b1eb3231cbfa6f668f003e4296e52edc,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,GeoB99,,True,3968,True,256591.0,GeoB99/reactos,f341b9080b2840de23467996fcd413740e4354a1,ca3fa7197d641e67e50e840b64fbf8cf731a7e45,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,learn-more,,True,3967,True,9551.0,learn-more/reactos,ad83af36dd3312bc2d36a60b8bfd80b7aee74f15,982ee872dddbc3864fb7bbb0852ca5246d2a0ff9,,,5,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,katahiromz,,False,3966,False,29082.0,katahiromz/reactos-1,60f6b8932116f26762c3b5ed9d5be2f60e0cd380,d6a0299eec29024225e99349cf1a33ecd4580730,,,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactos/reactos,C/C++,1507010692.0,1330,,,10812,GeoB99,,True,3963,True,437905.0,GeoB99/reactos,32db51fcffb8096fe1ce2c8cd509f2db1e1d53fa,7b622283ee5c7193dc69ebe289dce759efdbad4c,,,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
